number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
0,0.85,1.379,0.91,0.36,150.0,110.0,0.001,0.456,0.22,0.114,0.029,0.03,0.029,0.743,2.656,COMPLETE,IZ-A
1,0.83,1.1241011281588826,0.8266332775085907,0.4317508020926284,136.7892339586803,119.90119972066437,0.0005272507316909354,0.5242420796569331,0.2942965027618082,0.19853170881572746,0.02992491194734049,0.029161745746486886,0.027809642441488584,0.7593569850582004,2.5511658609401016,COMPLETE,IZ-A
2,0.86,0.5241440139069846,1.3446954064845982,0.39764593040052737,134.33121637525883,126.45464184512349,0.0006378648020400799,0.45162511461328914,0.2648868962465523,0.116224081858968,0.012708563069682533,0.13692157082244721,0.025384262586563504,0.8215348999951273,3.669334011804115,COMPLETE,IZ-A
3,0.92,1.3083598821112736,0.904807005740562,0.45267187005728937,149.23825051274378,101.67817173525849,0.000699268683892667,0.400003319841945,0.18807891775961075,0.14310213559504492,0.038610191114218345,0.3358081278362134,0.03680360843657026,0.7146069136461836,3.017434546661187,COMPLETE,IZ-A
4,0.79,0.8658065068824525,1.1138719083201223,0.3935391528157566,155.66973500846146,110.99538480322988,0.001152679035208493,0.5927599595192434,0.3170185298856442,0.15141960635916543,0.015638480311795967,0.036156790272667834,0.03976895716345713,0.8421838523228875,3.129698603902738,COMPLETE,IZ-A
5,0.91,0.8225010936371735,0.7224740469010613,0.4295789198629669,140.71047107566358,116.98023168369039,0.0014431497226432438,0.42252774512981534,0.25748839363519127,0.12007050731996467,0.039041007614465224,0.03989959642873343,0.03102695467411717,0.8841909123204562,3.7370208350169083,COMPLETE,IZ-A
6,0.93,0.5426303904449953,0.6769335639362819,0.47471987375248015,151.86467160195895,120.23975985839661,0.0010360426259082953,0.488798371994161,0.3242777823440648,0.09805995326398219,0.04757921145910284,0.055668337301810214,0.03254254523593495,0.7151334319979109,2.4430061883879306,COMPLETE,IZ-A
7,0.85,1.116518954209701,0.7960835190897106,0.3210139373304769,140.5308143014066,106.77346270876774,0.0010180339095006352,0.45566590858641703,0.27099960870149903,0.18796719108869991,0.03911000487813208,0.19497416891082112,0.03178437769082081,0.8901847852882963,2.1116637491716057,COMPLETE,IZ-A
8,0.94,0.8814862671706054,1.2757466675422207,0.31117341918449337,152.45825522875182,124.6176722311709,0.000601359353138608,0.48832638163431635,0.28059091364127997,0.18371738254383174,0.026554876614091026,0.24921688814086912,0.02137360741528102,0.791872813932337,3.36360788922389,COMPLETE,IZ-A
9,0.9,0.6679989495447349,0.7084971418469886,0.3557110816808887,131.0163953636551,100.51498137521864,0.000898527911389251,0.5991869544424957,0.3420688533666096,0.19137165201948714,0.027658674399059356,0.08978293104552387,0.03843692026212904,0.7330645546707403,2.7931954283609213,COMPLETE,IZ-A
