number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
10,0.91,1.000640760789105,0.5070646534220558,0.3821245471271352,130.03746183693872,92.3096690871406,0.0005633199702711833,0.4058813044942122,0.3246960378506924,0.13974817525379513,0.04954837609148984,0.027572791274508176,0.025908432248509063,0.7078133310955357,3.9761915589720838,COMPLETE,IZ-A
11,0.88,0.5042123671522352,0.7187455565569021,0.34832454133576457,152.88382236406352,118.19061219797493,0.000784956012413441,0.5362528977633845,0.16456873535976968,0.05074392476341601,0.04671836371222622,0.052702139446467164,0.032478793917035606,0.8971896779704165,3.9854010474236166,COMPLETE,IZ-A
12,0.84,0.8525205426531197,0.785180126620975,0.33247790595509685,157.0718239160975,99.55959370869705,0.0011196895303453864,0.5328227628065408,0.15010684024444257,0.06120463155676012,0.02243520130262282,0.11935392569229492,0.03296076813035887,0.7428951859607446,3.636420368200734,COMPLETE,IZ-A
13,0.88,1.1901348368794076,1.2396975111540958,0.3825270769130335,142.21067378575432,127.42656241347376,0.0007184419873267894,0.4585876106355735,0.2109170499110542,0.08434102737773747,0.0421123572308349,0.1291008112556273,0.028829401860082336,0.8221697603058428,2.912815236967718,COMPLETE,IZ-A
14,0.84,0.5070801047205,0.5166583331706691,0.3144833265711862,134.3872943243626,114.25219196301568,0.0010956061880168031,0.5159833579574706,0.2818793381362298,0.08192449151853727,0.023565500887613586,0.0858839611205332,0.03458369624691982,0.877602432502258,3.6191894695861277,COMPLETE,IZ-A
15,0.93,0.8930786706606486,0.8947003523772252,0.36016252683017486,157.52207065819917,98.96719053169446,0.0006719785101937818,0.5650548869646954,0.2814362894906003,0.13721929809877798,0.041742959133614324,0.18335029292162905,0.029852478470942974,0.808805620599052,3.182907889991406,COMPLETE,IZ-A
16,0.92,0.6454445764883308,1.1762887119239067,0.3935246180470072,149.03411904649985,90.47716078500174,0.0008762817418494801,0.47456738902572004,0.21642975246902835,0.09733022877345897,0.027568138801458947,0.2696238083403989,0.025960185740134215,0.7543462473235164,3.8242215748120856,COMPLETE,IZ-A
17,0.93,1.1617097207531653,0.6711896660906747,0.4968516214352012,141.68110480753876,122.81271322967619,0.0010156676013036614,0.42415633085006565,0.17760595504888765,0.06655827402116259,0.04142897902820679,0.18200234237635593,0.03411924435826074,0.7266351114664829,2.899535356833279,COMPLETE,IZ-A
18,0.94,0.7080166145470075,0.8775516222604747,0.4364856580400529,145.07913711339324,103.70440766409878,0.0012204454730923584,0.5215911234837064,0.27095309412732566,0.12246308998463054,0.02835165656331387,0.02163644417293667,0.03998321428884358,0.8445830344917743,3.435535365564918,COMPLETE,IZ-A
19,0.93,0.7275705941871717,1.152817411327726,0.4340225864980919,132.88667664247467,101.4196373154456,0.0012662921446795327,0.557091612113964,0.2760227432172715,0.1549987397559709,0.039042855427520506,0.0239625117221768,0.03993233334533136,0.8695991874302271,3.4762925408500642,COMPLETE,IZ-A
20,0.94,0.8815619364437077,0.8855038847622085,0.459799685335202,144.29380565860595,96.25940286854933,0.0012168439108097122,0.4661462480024091,0.30360311801031703,0.12614180522716936,0.027207417625183625,0.0731594126256078,0.03732303816529915,0.7746479292930684,3.42891396796077,COMPLETE,IZ-A
21,0.9,0.9159697812807679,0.9064415086525349,0.4537617873174876,143.7413625658648,95.2309183551663,0.0012559014746979936,0.4683717342327849,0.3499961596123325,0.1179768034600872,0.02793240545733776,0.06958047642406308,0.03700975917507406,0.7805004744947469,3.4654449942183305,COMPLETE,IZ-A
