number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
0,0.53,1.289,1.113,0.364,150.0,110.0,0.001,0.412,0.244,0.151,0.042,0.182,0.022,0.797,3.039,COMPLETE,IZ-A
1,0.49,0.769222138837051,0.9556950718073411,0.38706589763172666,167.5229273699276,111.21307839494226,0.0007234514752597022,0.4680179427622837,0.2586991770602153,0.19469692916123538,0.03782220941955934,0.3131103558983249,0.034449244836396026,0.7635174217670605,3.646998528403784,COMPLETE,IZ-A
2,0.47,0.633615947442242,1.3659265936687524,0.4623222626963976,132.77851908972858,129.5989646627006,0.0009711425974342109,0.5326417577116278,0.3426659715353794,0.1979050443880625,0.038972865811295956,0.18588587440462473,0.039378223045313146,0.8345407118033652,2.171922905159949,COMPLETE,IZ-A
3,0.48,1.373621817811563,1.2584468172431325,0.38424849434123265,166.11003716841472,129.4499965835648,0.0005180917491867902,0.40723453766308476,0.321709166919904,0.16929231450079316,0.011152646405188121,0.3738483065247916,0.038665001293512274,0.8099201221739534,3.0263437566508586,COMPLETE,IZ-A
4,0.45,1.2700030845135055,1.1246897709385957,0.3502387613001212,137.38565798694088,126.65292040609566,0.0005682596757778851,0.469755338429895,0.19842110397835494,0.16794357056215936,0.027123155694003996,0.05694539467140937,0.025279857480902963,0.7722753398033486,3.126216528833832,COMPLETE,IZ-A
5,0.49,0.5240714041124928,0.5575796607890022,0.35038176923429176,131.2221251379572,104.49871799722969,0.0006108611534957689,0.44920568858785986,0.25491165495371454,0.08245244907145283,0.0134571410483376,0.2993087167439513,0.03651887868927815,0.8735801931370867,3.7899843793532,COMPLETE,IZ-A
6,0.47,1.1745680304157067,1.075428978927341,0.4768850907603126,140.64178256608565,104.99685500135757,0.0012099504581978074,0.4782309288241816,0.34015524449514545,0.10141962546207177,0.025388019800141944,0.22521308332304285,0.020156860443480112,0.8684752835359955,2.9914067434925675,COMPLETE,IZ-A
7,0.48,0.8712459214845983,0.735229546584931,0.42599874855807973,161.93150941130463,101.12740878295129,0.0013799145112058453,0.4207551033141884,0.328609950686079,0.13492529337940853,0.020292286787249633,0.11038447453441048,0.030612660454955413,0.8235135344491873,3.0927616976972625,COMPLETE,IZ-A
8,0.49,0.6386171722776907,1.4915171332677153,0.3772208449427335,153.77997312592865,101.04579958698672,0.0007988804621897288,0.45300472665338726,0.23285705941054374,0.08724281814296436,0.047461780519050714,0.1874891492637734,0.038768441717863276,0.8599441160159712,3.242015064113581,COMPLETE,IZ-A
9,0.48,1.2126682647026783,1.4867521548728149,0.3563681639013409,150.39435226822343,115.86913728602488,0.0008273684291490379,0.5080917719442428,0.27466140970985115,0.09576627685538394,0.02927064224618018,0.046743690944335045,0.024880469683736736,0.7168890712000912,3.1357221172720484,COMPLETE,IZ-A
10,0.47,1.49363564337415,0.8221196023077664,0.31648372428757165,157.35406308177568,93.00989765832975,0.0011222973886878332,0.591532665036934,0.15316053723507012,0.13144349296463675,0.04754096813239783,0.14110298932148957,0.02060280860835266,0.7010690695225155,2.2979582406687102,COMPLETE,IZ-A
